,total,starttime,area_type,events,temperature,per_week_total,per_2weeks_total,per_30days_total,month,dayth,year,month_dayth,festival,isweekend
11256,81,2016-12-13,7.0,cloudy,12.074074074074073,715.0,1872.0,4457.0,12,13,2016,12-13,winter,0
11257,64,2016-12-14,7.0,cloudy,11.465625,643.0,1712.0,4386.0,12,14,2016,12-14,winter,0
11258,58,2016-12-15,7.0,cloudy,3.1241379310344826,583.0,1593.0,4194.0,12,15,2016,12-15,winter,0
11259,77,2016-12-16,7.0,cloudy,16.2051948051948,509.0,1440.0,3989.0,12,16,2016,12-16,winter,0
11260,49,2016-12-17,7.0,cloudy,20.618367346938776,464.0,1317.0,3784.0,12,17,2016,12-17,winter,1
11261,35,2016-12-18,7.0,cloudy,4.485714285714286,444.0,1245.0,3535.0,12,18,2016,12-18,winter,1
11262,45,2016-12-19,7.0,cloudy,8.011111111111111,442.0,1223.0,3362.0,12,19,2016,12-19,winter,0
11263,99,2016-12-20,7.0,cloudy,23.99696969696969,409.0,1124.0,3311.0,12,20,2016,12-20,winter,0
11264,109,2016-12-21,7.0,cloudy,29.8165137614679,427.0,1070.0,3322.0,12,21,2016,12-21,winter,0
11265,117,2016-12-22,7.0,cloudy,31.10854700854701,472.0,1055.0,3249.0,12,22,2016,12-22,winter,0
11266,77,2016-12-23,7.0,cloudy,33.65844155844156,531.0,1040.0,3187.0,12,23,2016,12-23,winter,0
11267,48,2016-12-24,7.0,cloudy,35.566666666666656,531.0,995.0,3155.0,12,24,2016,12-24,winter,1
11268,10,2016-12-25,7.0,cloudy,33.370000000000005,530.0,974.0,3167.0,12,25,2016,12-25,winter,1
11269,52,2016-12-26,7.0,cloudy,44.89038461538462,505.0,947.0,3119.0,12,26,2016,12-26,winter,0
11270,67,2016-12-27,7.0,cloudy,25.879104477611946,512.0,921.0,3046.0,12,27,2016,12-27,winter,0
11271,83,2016-12-28,7.0,cloudy,35.94698795180723,480.0,907.0,2998.0,12,28,2016,12-28,winter,0
11272,79,2016-12-29,7.0,cloudy,32.28607594936708,454.0,926.0,2943.0,12,29,2016,12-29,winter,0
11273,84,2016-12-30,7.0,cloudy,30.3,416.0,947.0,2781.0,12,30,2016,12-30,winter,0
11274,69,2016-12-31,7.0,cloudy,34.02318840579711,423.0,954.0,2682.0,12,31,2016,12-31,winter,1
11275,55,2017-01-01,7.0,cloudy,33.10909090909091,444.0,974.0,2540.0,1,1,2017,01-01,winter,1
11276,58,2017-01-02,7.0,cloudy,38.26379310344827,489.0,994.0,2395.0,1,2,2017,01-02,winter,0
11277,141,2017-01-03,7.0,cloudy,36.13333333333333,495.0,1007.0,2332.0,1,3,2017,01-03,winter,0
11278,102,2017-01-04,7.0,cloudy,12.154901960784313,569.0,1049.0,2416.0,1,4,2017,01-04,winter,0
11279,82,2017-01-05,7.0,cloudy,8.464634146341464,588.0,1042.0,2374.0,1,5,2017,01-05,winter,0
11280,62,2017-01-06,7.0,cloudy,3.1225806451612903,591.0,1007.0,2303.0,1,6,2017,01-06,winter,0
11281,48,2017-01-07,7.0,cloudy,12.34375,569.0,992.0,2241.0,1,7,2017,01-07,winter,1
11282,38,2017-01-08,7.0,cloudy,14.181578947368426,548.0,992.0,2157.0,1,8,2017,01-08,winter,1
11283,98,2017-01-09,7.0,cloudy,25.48163265306122,531.0,1020.0,2073.0,1,9,2017,01-09,winter,0
11284,89,2017-01-10,7.0,rain or snow,37.84157303370785,571.0,1066.0,2102.0,1,10,2017,01-10,winter,0
11285,103,2017-01-11,7.0,cloudy,34.068932038834944,519.0,1088.0,2154.0,1,11,2017,01-11,winter,0
11286,84,2017-01-12,7.0,cloudy,23.12857142857143,520.0,1108.0,2179.0,1,12,2017,01-12,winter,0
11287,99,2017-01-13,7.0,cloudy,20.650505050505053,522.0,1113.0,2182.0,1,13,2017,01-13,winter,0
11288,82,2017-01-14,7.0,cloudy,31.04146341463414,559.0,1128.0,2217.0,1,14,2017,01-14,winter,1
11289,69,2017-01-15,7.0,cloudy,30.61014492753623,593.0,1141.0,2241.0,1,15,2017,01-15,winter,1
11290,38,2017-01-16,7.0,rain or snow,34.681578947368415,624.0,1155.0,2233.0,1,16,2017,01-16,winter,0
11291,133,2017-01-17,7.0,cloudy,36.409774436090224,564.0,1135.0,2222.0,1,17,2017,01-17,winter,0
11292,125,2017-01-18,7.0,cloudy,34.61680000000002,608.0,1127.0,2320.0,1,18,2017,01-18,winter,0
11293,111,2017-01-19,7.0,cloudy,36.64324324324325,630.0,1150.0,2400.0,1,19,2017,01-19,winter,0
11294,119,2017-01-20,7.0,cloudy,40.43193277310922,657.0,1179.0,2412.0,1,20,2017,01-20,winter,0
11295,208,2017-01-21,7.0,cloudy,53.28173076923078,677.0,1236.0,2422.0,1,21,2017,01-21,winter,1
11296,110,2017-01-22,7.0,cloudy,43.03272727272729,803.0,1396.0,2513.0,1,22,2017,01-22,winter,1
11297,137,2017-01-23,7.0,cloudy,39.271532846715324,844.0,1468.0,2546.0,1,23,2017,01-23,winter,0
11298,139,2017-01-24,7.0,cloudy,35.383453237410066,943.0,1507.0,2635.0,1,24,2017,01-24,winter,0
11299,131,2017-01-25,7.0,cloudy,37.699236641221376,949.0,1557.0,2764.0,1,25,2017,01-25,winter,0
11300,138,2017-01-26,7.0,cloudy,31.719565217391306,955.0,1585.0,2843.0,1,26,2017,01-26,winter,0
11301,115,2017-01-27,7.0,cloudy,26.45304347826087,982.0,1639.0,2914.0,1,27,2017,01-27,winter,0
11302,78,2017-01-28,7.0,cloudy,27.87307692307693,978.0,1655.0,2946.0,1,28,2017,01-28,winter,1
11303,62,2017-01-29,7.0,rain or snow,26.01774193548387,848.0,1651.0,2945.0,1,29,2017,01-29,winter,1
11304,114,2017-01-30,7.0,cloudy,25.40701754385965,800.0,1644.0,2923.0,1,30,2017,01-30,winter,0
11305,128,2017-01-31,7.0,cloudy,36.8421875,777.0,1720.0,2968.0,1,31,2017,01-31,winter,0
11306,127,2017-02-01,7.0,cloudy,32.24094488188977,766.0,1715.0,3041.0,2,1,2017,02-01,winter,0
11307,98,2017-02-02,7.0,cloudy,18.13571428571429,762.0,1717.0,3110.0,2,2,2017,02-02,winter,0
11308,105,2017-02-03,7.0,clear,21.412380952380953,722.0,1704.0,3067.0,2,3,2017,02-03,winter,0
11309,76,2017-02-04,7.0,cloudy,28.59473684210526,712.0,1690.0,3070.0,2,4,2017,02-04,winter,1
11310,102,2017-02-05,7.0,cloudy,34.011764705882364,710.0,1558.0,3064.0,2,5,2017,02-05,winter,1
11311,148,2017-02-06,7.0,cloudy,41.953378378378375,750.0,1550.0,3104.0,2,6,2017,02-06,winter,0
11312,130,2017-02-07,7.0,cloudy,40.932307692307695,784.0,1561.0,3204.0,2,7,2017,02-07,winter,0
11313,128,2017-02-08,7.0,cloudy,26.55859375,786.0,1552.0,3296.0,2,8,2017,02-08,winter,0
11314,116,2017-02-09,7.0,cloudy,18.587068965517247,787.0,1549.0,3326.0,2,9,2017,02-09,winter,0
11315,144,2017-02-10,7.0,cloudy,33.909027777777766,805.0,1527.0,3353.0,2,10,2017,02-10,winter,0
11316,150,2017-02-11,7.0,cloudy,43.224,844.0,1556.0,3394.0,2,11,2017,02-11,winter,1
11317,109,2017-02-12,7.0,cloudy,41.93027522935782,918.0,1628.0,3460.0,2,12,2017,02-12,winter,1
11318,151,2017-02-13,7.0,cloudy,36.506622516556284,925.0,1675.0,3470.0,2,13,2017,02-13,winter,0
11319,157,2017-02-14,7.0,cloudy,40.77515923566879,928.0,1712.0,3539.0,2,14,2017,02-14,winter,0
11320,144,2017-02-15,7.0,cloudy,31.14305555555555,955.0,1741.0,3627.0,2,15,2017,02-15,winter,0
11321,130,2017-02-16,7.0,cloudy,35.79692307692308,971.0,1758.0,3733.0,2,16,2017,02-16,winter,0
11322,228,2017-02-17,7.0,cloudy,55.57763157894736,985.0,1790.0,3730.0,2,17,2017,02-17,winter,0
11323,263,2017-02-18,7.0,cloudy,62.109885931558935,1069.0,1913.0,3833.0,2,18,2017,02-18,winter,1
11324,246,2017-02-19,7.0,cloudy,61.564634146341454,1182.0,2100.0,3985.0,2,19,2017,02-19,winter,1
11325,255,2017-02-20,7.0,cloudy,61.955686274509794,1319.0,2244.0,4112.0,2,20,2017,02-20,winter,0
11326,255,2017-02-21,7.0,cloudy,58.96588235294117,1423.0,2351.0,4159.0,2,21,2017,02-21,winter,0
11327,259,2017-02-22,7.0,cloudy,60.650193050193046,1521.0,2476.0,4304.0,2,22,2017,02-22,winter,0
11328,170,2017-02-23,7.0,cloudy,44.911176470588245,1636.0,2607.0,4426.0,2,23,2017,02-23,winter,0
11329,142,2017-02-24,7.0,cloudy,38.926056338028175,1676.0,2661.0,4457.0,2,24,2017,02-24,winter,0
11330,67,2017-02-25,7.0,rain or snow,25.97313432835821,1590.0,2659.0,4468.0,2,25,2017,02-25,winter,1
11331,113,2017-02-26,7.0,cloudy,43.96017699115042,1394.0,2576.0,4397.0,2,26,2017,02-26,winter,1
11332,211,2017-02-27,7.0,cloudy,45.00900473933648,1261.0,2580.0,4395.0,2,27,2017,02-27,winter,0
11333,180,2017-02-28,7.0,cloudy,54.85055555555557,1217.0,2640.0,4528.0,2,28,2017,02-28,winter,0
11334,124,2017-03-01,7.0,rain or snow,38.73951612903228,1142.0,2663.0,4646.0,3,1,2017,03-01,spring,0
11335,136,2017-03-02,7.0,cloudy,31.130147058823532,1007.0,2643.0,4656.0,3,2,2017,03-02,spring,0
11336,128,2017-03-03,7.0,cloudy,27.821875,973.0,2649.0,4664.0,3,3,2017,03-03,spring,0
11337,122,2017-03-04,7.0,cloudy,37.95901639344262,959.0,2549.0,4665.0,3,4,2017,03-04,spring,1
11338,170,2017-03-05,7.0,cloudy,54.541764705882365,1014.0,2408.0,4689.0,3,5,2017,03-05,spring,1
11339,194,2017-03-06,7.0,cloudy,57.92628865979382,1071.0,2332.0,4754.0,3,6,2017,03-06,spring,0
11340,203,2017-03-07,7.0,cloudy,47.947783251231506,1054.0,2271.0,4872.0,3,7,2017,03-07,spring,0
11341,178,2017-03-08,7.0,cloudy,46.140449438202246,1077.0,2219.0,4973.0,3,8,2017,03-08,spring,0
11342,167,2017-03-09,7.0,cloudy,37.44071856287425,1131.0,2138.0,5003.0,3,9,2017,03-09,spring,0
11343,118,2017-03-10,7.0,cloudy,28.024576271186447,1162.0,2135.0,5040.0,3,10,2017,03-10,spring,0
11344,88,2017-03-11,7.0,cloudy,27.388636363636362,1152.0,2111.0,5030.0,3,11,2017,03-11,spring,1
11345,77,2017-03-12,7.0,cloudy,31.82727272727273,1118.0,2132.0,5002.0,3,12,2017,03-12,spring,1
11346,83,2017-03-13,7.0,rain or snow,29.581927710843377,1025.0,2096.0,4935.0,3,13,2017,03-13,spring,0
11347,53,2017-03-14,7.0,cloudy,22.666037735849056,914.0,1968.0,4868.0,3,14,2017,03-14,spring,0
11348,111,2017-03-15,7.0,clear,26.337837837837835,764.0,1841.0,4812.0,3,15,2017,03-15,spring,0
11349,146,2017-03-16,7.0,cloudy,33.9554794520548,697.0,1828.0,4772.0,3,16,2017,03-16,spring,0
11350,108,2017-03-17,7.0,not clear,42.135185185185186,676.0,1838.0,4761.0,3,17,2017,03-17,spring,0
11351,130,2017-03-18,7.0,cloudy,41.471538461538465,666.0,1818.0,4725.0,3,18,2017,03-18,spring,1
11352,141,2017-03-19,7.0,cloudy,46.90283687943262,708.0,1826.0,4725.0,3,19,2017,03-19,spring,1
11353,181,2017-03-20,7.0,cloudy,46.51270718232046,772.0,1797.0,4638.0,3,20,2017,03-20,spring,0
11354,190,2017-03-21,7.0,cloudy,43.42105263157894,870.0,1784.0,4556.0,3,21,2017,03-21,spring,0
11355,147,2017-03-22,7.0,cloudy,31.944217687074822,1007.0,1771.0,4500.0,3,22,2017,03-22,spring,0
11356,174,2017-03-23,7.0,cloudy,43.88620689655173,1043.0,1740.0,4392.0,3,23,2017,03-23,spring,0
11357,232,2017-03-24,7.0,cloudy,62.59655172413794,1071.0,1747.0,4311.0,3,24,2017,03-24,spring,0
11358,43,2017-03-25,7.0,rain or snow,43.26046511627906,1195.0,1861.0,4284.0,3,25,2017,03-25,spring,1
11359,112,2017-03-26,7.0,cloudy,57.26875,1108.0,1816.0,4157.0,3,26,2017,03-26,spring,1
11360,152,2017-03-27,7.0,cloudy,46.96052631578946,1079.0,1851.0,4127.0,3,27,2017,03-27,spring,0
11361,184,2017-03-28,7.0,cloudy,43.297826086956526,1050.0,1920.0,4212.0,3,28,2017,03-28,spring,0
11362,133,2017-03-29,7.0,cloudy,41.680451127819545,1044.0,2051.0,4283.0,3,29,2017,03-29,spring,0
11363,73,2017-03-30,7.0,cloudy,42.59178082191781,1030.0,2073.0,4205.0,3,30,2017,03-30,spring,0
11364,125,2017-03-31,7.0,cloudy,39.55279999999999,929.0,2000.0,4098.0,3,31,2017,03-31,spring,0
11365,181,2017-04-01,7.0,cloudy,52.091712707182324,822.0,2017.0,4099.0,4,1,2017,04-01,spring,1
11366,151,2017-04-02,7.0,cloudy,55.480794701986746,960.0,2068.0,4144.0,4,2,2017,04-02,spring,1
11367,144,2017-04-03,7.0,cloudy,49.37569444444443,999.0,2078.0,4167.0,4,3,2017,04-03,spring,0
11368,198,2017-04-04,7.0,cloudy,50.07525252525252,991.0,2041.0,4189.0,4,4,2017,04-04,spring,0
11369,58,2017-04-05,7.0,rain or snow,42.73620689655173,1005.0,2049.0,4217.0,4,5,2017,04-05,spring,0
11370,154,2017-04-06,7.0,cloudy,44.81948051948052,930.0,1960.0,4081.0,4,6,2017,04-06,spring,0
11371,187,2017-04-07,7.0,cloudy,46.255614973262034,1011.0,1940.0,4032.0,4,7,2017,04-07,spring,0
11372,273,2017-04-08,7.0,cloudy,61.266300366300364,1073.0,1895.0,4041.0,4,8,2017,04-08,spring,1
11373,259,2017-04-09,7.0,cloudy,71.87065637065638,1165.0,2125.0,4147.0,4,9,2017,04-09,spring,1
11374,169,2017-04-10,7.0,cloudy,63.51005917159765,1273.0,2272.0,4288.0,4,10,2017,04-10,spring,0
11375,233,2017-04-11,7.0,cloudy,49.71888412017167,1298.0,2289.0,4369.0,4,11,2017,04-11,spring,0
11376,227,2017-04-12,7.0,cloudy,48.11938325991189,1333.0,2338.0,4525.0,4,12,2017,04-12,spring,0
11377,154,2017-04-13,7.0,cloudy,52.803246753246746,1502.0,2432.0,4669.0,4,13,2017,04-13,spring,0
11378,246,2017-04-14,7.0,cloudy,58.76300813008129,1502.0,2513.0,4770.0,4,14,2017,04-14,spring,0
11379,319,2017-04-15,7.0,cloudy,77.38683385579938,1561.0,2634.0,4905.0,4,15,2017,04-15,spring,1
11380,168,2017-04-16,7.0,cloudy,68.29464285714286,1607.0,2772.0,5078.0,4,16,2017,04-16,spring,1
11381,265,2017-04-17,7.0,cloudy,56.51811320754717,1516.0,2789.0,5138.0,4,17,2017,04-17,spring,0
11382,326,2017-04-18,7.0,cloudy,67.53496932515338,1612.0,2910.0,5273.0,4,18,2017,04-18,spring,0
11383,215,2017-04-19,7.0,cloudy,57.58325581395348,1705.0,3038.0,5458.0,4,19,2017,04-19,spring,0
11384,276,2017-04-20,7.0,cloudy,59.11413043478261,1693.0,3195.0,5492.0,4,20,2017,04-20,spring,0
11385,229,2017-04-21,7.0,cloudy,48.435807860262024,1815.0,3317.0,5578.0,4,21,2017,04-21,spring,0
11386,234,2017-04-22,7.0,cloudy,54.669658119658116,1798.0,3359.0,5660.0,4,22,2017,04-22,spring,1
11387,312,2017-04-23,7.0,clear,65.65096153846154,1713.0,3320.0,5720.0,4,23,2017,04-23,spring,1
11388,288,2017-04-24,7.0,cloudy,61.17951388888889,1857.0,3373.0,5800.0,4,24,2017,04-24,spring,0
11389,352,2017-04-25,7.0,cloudy,70.73295454545455,1880.0,3492.0,6045.0,4,25,2017,04-25,spring,0
11390,305,2017-04-26,7.0,cloudy,68.76360655737706,1906.0,3611.0,6285.0,4,26,2017,04-26,spring,0
11391,171,2017-04-27,7.0,cloudy,46.70292397660819,1996.0,3689.0,6438.0,4,27,2017,04-27,spring,0
11392,251,2017-04-28,7.0,cloudy,51.54342629482071,1891.0,3706.0,6425.0,4,28,2017,04-28,spring,0
11393,71,2017-04-29,7.0,cloudy,43.769014084507035,1913.0,3711.0,6543.0,4,29,2017,04-29,spring,1
11394,64,2017-04-30,7.0,rain or snow,44.51718750000001,1750.0,3463.0,6541.0,4,30,2017,04-30,spring,1
11395,168,2017-05-01,7.0,cloudy,51.975,1502.0,3359.0,6480.0,5,1,2017,05-01,spring,0
11396,183,2017-05-02,7.0,cloudy,45.89890710382514,1382.0,3262.0,6467.0,5,2,2017,05-02,spring,0
11397,262,2017-05-03,7.0,cloudy,50.492366412213755,1213.0,3119.0,6499.0,5,3,2017,05-03,spring,0
11398,243,2017-05-04,7.0,cloudy,49.17983539094652,1170.0,3166.0,6617.0,5,4,2017,05-04,spring,0
11399,215,2017-05-05,7.0,cloudy,51.82930232558141,1242.0,3133.0,6662.0,5,5,2017,05-05,spring,0
11400,213,2017-05-06,7.0,cloudy,53.51173708920188,1206.0,3119.0,6819.0,5,6,2017,05-06,spring,1
11401,212,2017-05-07,7.0,cloudy,52.67216981132077,1348.0,3098.0,6878.0,5,7,2017,05-07,spring,1
11402,252,2017-05-08,7.0,cloudy,48.833730158730155,1496.0,2998.0,6903.0,5,8,2017,05-08,spring,0
11403,218,2017-05-09,7.0,cloudy,52.39495412844038,1580.0,2962.0,6882.0,5,9,2017,05-09,spring,0
11404,208,2017-05-10,7.0,cloudy,57.26153846153846,1615.0,2828.0,6841.0,5,10,2017,05-10,spring,0
11405,319,2017-05-11,7.0,cloudy,57.66489028213165,1561.0,2731.0,6880.0,5,11,2017,05-11,spring,0
11406,319,2017-05-12,7.0,cloudy,61.5721003134796,1637.0,2879.0,6966.0,5,12,2017,05-12,spring,0
11407,287,2017-05-13,7.0,cloudy,73.33728222996515,1741.0,2947.0,7058.0,5,13,2017,05-13,spring,1
11408,251,2017-05-14,7.0,cloudy,63.222310756972114,1815.0,3163.0,7191.0,5,14,2017,05-14,spring,1
11409,333,2017-05-15,7.0,cloudy,72.87177177177179,1854.0,3350.0,7196.0,5,15,2017,05-15,spring,0
11410,364,2017-05-16,7.0,cloudy,79.53489010989009,1935.0,3515.0,7210.0,5,16,2017,05-16,spring,0
11411,332,2017-05-17,7.0,cloudy,78.68734939759038,2081.0,3696.0,7406.0,5,17,2017,05-17,spring,0
11412,347,2017-05-18,7.0,cloudy,71.19164265129683,2205.0,3766.0,7473.0,5,18,2017,05-18,spring,0
11413,172,2017-05-19,7.0,cloudy,44.822093023255825,2233.0,3870.0,7494.0,5,19,2017,05-19,spring,0
11414,121,2017-05-20,7.0,cloudy,58.69834710743802,2086.0,3827.0,7451.0,5,20,2017,05-20,spring,1
11415,237,2017-05-21,7.0,cloudy,58.86413502109705,1920.0,3735.0,7296.0,5,21,2017,05-21,spring,1
11416,318,2017-05-22,7.0,cloudy,63.48081761006289,1906.0,3760.0,7304.0,5,22,2017,05-22,spring,0
11417,202,2017-05-23,7.0,rain or snow,59.1920792079208,1891.0,3826.0,7388.0,5,23,2017,05-23,spring,0
11418,218,2017-05-24,7.0,cloudy,58.00504587155964,1729.0,3810.0,7278.0,5,24,2017,05-24,spring,0
11419,282,2017-05-25,7.0,cloudy,60.47092198581562,1615.0,3820.0,7208.0,5,25,2017,05-25,spring,0
11420,185,2017-05-26,7.0,cloudy,63.12432432432434,1550.0,3783.0,7138.0,5,26,2017,05-26,spring,0
11421,231,2017-05-27,7.0,cloudy,70.3060606060606,1563.0,3649.0,7018.0,5,27,2017,05-27,spring,1
11422,225,2017-05-28,7.0,cloudy,72.69466666666666,1673.0,3593.0,7078.0,5,28,2017,05-28,spring,1
11423,274,2017-05-29,7.0,cloudy,71.65985401459855,1661.0,3567.0,7052.0,5,29,2017,05-29,spring,0
11424,329,2017-05-30,7.0,cloudy,66.23677811550152,1617.0,3508.0,7255.0,5,30,2017,05-30,spring,0
11425,379,2017-05-31,7.0,cloudy,66.83931398416887,1744.0,3473.0,7520.0,5,31,2017,05-31,spring,0
11426,417,2017-06-01,7.0,cloudy,68.7201438848921,1905.0,3520.0,7731.0,6,1,2017,06-01,summer,0
11427,390,2017-06-02,7.0,cloudy,76.4723076923077,2040.0,3590.0,7965.0,6,2,2017,06-02,summer,0
11428,411,2017-06-03,7.0,cloudy,79.96204379562045,2245.0,3808.0,8093.0,6,3,2017,06-03,summer,1
11429,304,2017-06-04,7.0,cloudy,85.43651315789472,2425.0,4098.0,8261.0,6,4,2017,06-04,summer,1
11430,371,2017-06-05,7.0,clear,67.88921832884097,2504.0,4165.0,8350.0,6,5,2017,06-05,summer,0
11431,394,2017-06-06,7.0,cloudy,67.44796954314721,2601.0,4218.0,8508.0,6,6,2017,06-06,summer,0
11432,375,2017-06-07,7.0,cloudy,69.46266666666666,2666.0,4410.0,8690.0,6,7,2017,06-07,summer,0
11433,385,2017-06-08,7.0,cloudy,74.09376623376623,2662.0,4567.0,8813.0,6,8,2017,06-08,summer,0
11434,392,2017-06-09,7.0,cloudy,74.90892857142858,2630.0,4670.0,8980.0,6,9,2017,06-09,summer,0
11435,334,2017-06-10,7.0,cloudy,83.5691616766467,2632.0,4877.0,9164.0,6,10,2017,06-10,summer,1
11436,306,2017-06-11,7.0,cloudy,86.11209150326796,2555.0,4980.0,9179.0,6,11,2017,06-11,summer,1
11437,355,2017-06-12,7.0,cloudy,86.57943661971831,2557.0,5061.0,9166.0,6,12,2017,06-12,summer,0
11438,381,2017-06-13,7.0,cloudy,77.32125984251971,2541.0,5142.0,9234.0,6,13,2017,06-13,summer,0
11439,275,2017-06-14,7.0,cloudy,79.10909090909091,2528.0,5194.0,9364.0,6,14,2017,06-14,summer,0
11440,434,2017-06-15,7.0,cloudy,80.47603686635945,2428.0,5090.0,9306.0,6,15,2017,06-15,summer,0
11441,406,2017-06-16,7.0,cloudy,78.39211822660099,2477.0,5107.0,9376.0,6,16,2017,06-16,summer,0
11442,288,2017-06-17,7.0,cloudy,79.91493055555556,2491.0,5123.0,9450.0,6,17,2017,06-17,summer,1
11443,285,2017-06-18,7.0,cloudy,75.42070175438597,2445.0,5000.0,9391.0,6,18,2017,06-18,summer,1
11444,342,2017-06-19,7.0,cloudy,69.4359649122807,2424.0,4981.0,9504.0,6,19,2017,06-19,summer,0
11445,394,2017-06-20,7.0,cloudy,68.21649746192892,2411.0,4952.0,9725.0,6,20,2017,06-20,summer,0
11446,439,2017-06-21,7.0,cloudy,72.55011389521641,2424.0,4952.0,9882.0,6,21,2017,06-21,summer,0
11447,385,2017-06-22,7.0,cloudy,82.16701298701298,2588.0,5016.0,10003.0,6,22,2017,06-22,summer,0
11448,362,2017-06-23,7.0,cloudy,75.62292817679558,2539.0,5016.0,10186.0,6,23,2017,06-23,summer,0
11449,445,2017-06-24,7.0,cloudy,70.41797752808989,2495.0,4986.0,10330.0,6,24,2017,06-24,summer,1
11450,340,2017-06-25,7.0,cloudy,67.10382352941176,2652.0,5097.0,10493.0,6,25,2017,06-25,summer,1
11451,398,2017-06-26,7.0,cloudy,65.99522613065325,2707.0,5131.0,10648.0,6,26,2017,06-26,summer,0
11452,447,2017-06-27,7.0,cloudy,70.05682326621924,2763.0,5174.0,10815.0,6,27,2017,06-27,summer,0
11453,348,2017-06-28,7.0,cloudy,72.01896551724137,2816.0,5240.0,11037.0,6,28,2017,06-28,summer,0
11454,334,2017-06-29,7.0,cloudy,75.10808383233531,2725.0,5313.0,11111.0,6,29,2017,06-29,summer,0
11455,408,2017-06-30,7.0,cloudy,76.45392156862745,2674.0,5213.0,11116.0,6,30,2017,06-30,summer,0
11456,321,2017-07-01,7.0,cloudy,77.89532710280375,2720.0,5215.0,11145.0,7,1,2017,07-01,summer,1
11457,295,2017-07-02,7.0,cloudy,80.76576271186441,2596.0,5248.0,11049.0,7,2,2017,07-02,summer,1
11458,309,2017-07-03,7.0,cloudy,73.06181229773462,2551.0,5258.0,10954.0,7,3,2017,07-03,summer,0
11459,329,2017-07-04,7.0,cloudy,77.7386018237082,2462.0,5225.0,10852.0,7,4,2017,07-04,summer,0
11460,330,2017-07-05,7.0,cloudy,80.19272727272727,2344.0,5160.0,10877.0,7,5,2017,07-05,summer,0
11461,364,2017-07-06,7.0,cloudy,84.96373626373627,2326.0,5051.0,10836.0,7,6,2017,07-06,summer,0
11462,366,2017-07-07,7.0,cloudy,77.5103825136612,2356.0,5030.0,10806.0,7,7,2017,07-07,summer,0
11463,360,2017-07-08,7.0,cloudy,73.89388888888887,2314.0,5034.0,10797.0,7,8,2017,07-08,summer,1
11464,355,2017-07-09,7.0,cloudy,80.82676056338028,2353.0,4949.0,10772.0,7,9,2017,07-09,summer,1
11465,297,2017-07-10,7.0,cloudy,74.31649831649831,2413.0,4964.0,10735.0,7,10,2017,07-10,summer,0
11466,378,2017-07-11,7.0,cloudy,78.42698412698414,2401.0,4863.0,10698.0,7,11,2017,07-11,summer,0
11467,297,2017-07-12,7.0,cloudy,76.95286195286195,2450.0,4794.0,10770.0,7,12,2017,07-12,summer,0
11468,351,2017-07-13,7.0,cloudy,78.18034188034187,2417.0,4743.0,10712.0,7,13,2017,07-13,summer,0
11469,361,2017-07-14,7.0,cloudy,68.46897506925208,2404.0,4760.0,10682.0,7,14,2017,07-14,summer,0
11470,346,2017-07-15,7.0,cloudy,75.76300578034682,2399.0,4713.0,10768.0,7,15,2017,07-15,summer,1
11471,293,2017-07-16,7.0,cloudy,69.65904436860069,2385.0,4738.0,10680.0,7,16,2017,07-16,summer,1
11472,355,2017-07-17,7.0,cloudy,71.49943661971831,2323.0,4736.0,10567.0,7,17,2017,07-17,summer,0
11473,358,2017-07-18,7.0,cloudy,80.04385474860334,2381.0,4782.0,10634.0,7,18,2017,07-18,summer,0
11474,337,2017-07-19,7.0,cloudy,80.66557863501484,2361.0,4811.0,10707.0,7,19,2017,07-19,summer,0
11475,286,2017-07-20,7.0,cloudy,79.90769230769232,2401.0,4818.0,10702.0,7,20,2017,07-20,summer,0
11476,310,2017-07-21,7.0,cloudy,81.4941935483871,2336.0,4740.0,10594.0,7,21,2017,07-21,summer,0
11477,316,2017-07-22,7.0,cloudy,80.66772151898734,2285.0,4684.0,10465.0,7,22,2017,07-22,summer,1
11478,266,2017-07-23,7.0,cloudy,81.70827067669173,2255.0,4640.0,10396.0,7,23,2017,07-23,summer,1
11479,341,2017-07-24,7.0,cloudy,69.79472140762465,2228.0,4551.0,10300.0,7,24,2017,07-24,summer,0
11480,391,2017-07-25,7.0,cloudy,74.51227621483376,2214.0,4595.0,10196.0,7,25,2017,07-25,summer,0
11481,340,2017-07-26,7.0,cloudy,78.26676470588234,2247.0,4608.0,10247.0,7,26,2017,07-26,summer,0
11482,375,2017-07-27,7.0,cloudy,76.3621333333333,2250.0,4651.0,10189.0,7,27,2017,07-27,summer,0
11483,374,2017-07-28,7.0,cloudy,74.53449197860962,2339.0,4675.0,10117.0,7,28,2017,07-28,summer,0
11484,355,2017-07-29,7.0,cloudy,75.00873239436619,2403.0,4688.0,10143.0,7,29,2017,07-29,summer,1
11485,312,2017-07-30,7.0,cloudy,79.45064102564102,2442.0,4697.0,10164.0,7,30,2017,07-30,summer,1
11486,344,2017-07-31,7.0,cloudy,78.4889534883721,2488.0,4716.0,10068.0,7,31,2017,07-31,summer,0
11487,386,2017-08-01,7.0,cloudy,78.91502590673575,2491.0,4705.0,10091.0,8,1,2017,08-01,summer,0
11488,366,2017-08-02,7.0,cloudy,77.2724043715847,2486.0,4733.0,10182.0,8,2,2017,08-02,summer,0
11489,325,2017-08-03,7.0,cloudy,75.58061538461537,2512.0,4762.0,10239.0,8,3,2017,08-03,summer,0
