,total,starttime,area_type,events,temperature,per_week_total,per_2weeks_total,per_30days_total,year,month_dayth,festival,isweekend,dayth,month
6808,1491,2016-09-15,4.0,cloudy,70.69879275653923,9162,18103,38002,2016,09-15,authum,0,15,9
6809,1284,2016-09-16,4.0,cloudy,76.22157320872276,9431,18205,38141,2016,09-16,authum,0,16,9
6810,1382,2016-09-17,4.0,cloudy,75.14667149059333,9492,18112,38069,2016,09-17,authum,1,17,9
6811,1434,2016-09-18,4.0,cloudy,73.72266387726638,9638,18230,38314,2016,09-18,authum,1,18,9
6812,1352,2016-09-19,4.0,cloudy,77.49622781065088,9642,18487,38539,2016,09-19,authum,0,19,9
6813,1460,2016-09-20,4.0,cloudy,75.28212328767123,9652,18674,38902,2016,09-20,authum,0,20,9
6814,1081,2016-09-21,4.0,cloudy,70.44394079555967,9763,18791,39058,2016,09-21,authum,0,21,9
6815,1371,2016-09-22,4.0,cloudy,74.92129832239243,9484,18646,38759,2016,09-22,authum,0,22,9
6816,1378,2016-09-23,4.0,cloudy,70.18091436865022,9364,18795,38746,2016,09-23,authum,0,23,9
6817,1341,2016-09-24,4.0,cloudy,69.75197613721103,9458,18950,38995,2016,09-24,authum,1,24,9
6818,1316,2016-09-25,4.0,cloudy,77.53145896656534,9417,19055,39081,2016,09-25,authum,1,25,9
6819,1195,2016-09-26,4.0,cloudy,63.44619246861926,9299,18941,39053,2016,09-26,authum,0,26,9
6820,1204,2016-09-27,4.0,cloudy,61.791943521594675,9142,18794,39213,2016,09-27,authum,0,27,9
6821,697,2016-09-28,4.0,cloudy,55.46958393113344,8886,18649,39106,2016,09-28,authum,0,28,9
6822,1046,2016-09-29,4.0,cloudy,62.70334608030593,8502,17986,38660,2016,09-29,authum,0,29,9
6823,970,2016-09-30,4.0,cloudy,62.260412371134024,8177,17541,38611,2016,09-30,authum,0,30,9
6824,786,2016-10-01,4.0,rain or snow,60.66526717557253,7769,17227,38105,2016,10-01,authum,1,1,10
6825,926,2016-10-02,4.0,cloudy,61.17721382289418,7214,16631,37502,2016,10-02,authum,1,2,10
6826,1059,2016-10-03,4.0,cloudy,63.07573182247404,6824,16123,37051,2016,10-03,authum,0,3,10
6827,1250,2016-10-04,4.0,cloudy,67.4488,6688,15830,36846,2016,10-04,authum,0,4,10
6828,1319,2016-10-05,4.0,cloudy,71.77786201667932,6734,15620,36919,2016,10-05,authum,0,5,10
6829,687,2016-10-06,4.0,cloudy,67.89781659388646,7356,15858,37073,2016,10-06,authum,0,6,10
6830,1250,2016-10-07,4.0,cloudy,59.91088000000001,6997,15174,36417,2016,10-07,authum,0,7,10
6831,1130,2016-10-08,4.0,clear,57.71681415929204,7277,15046,36441,2016,10-08,authum,1,8,10
6832,1099,2016-10-09,4.0,cloudy,58.37961783439491,7621,14835,36349,2016,10-09,authum,1,9,10
6833,1155,2016-10-10,4.0,cloudy,61.38225108225108,7794,14618,36225,2016,10-10,authum,0,10,10
6834,1269,2016-10-11,4.0,cloudy,64.24215918045705,7890,14578,36144,2016,10-11,authum,0,11,10
6835,734,2016-10-12,4.0,cloudy,58.7407356948229,7909,14643,35983,2016,10-12,authum,0,12,10
6836,1056,2016-10-13,4.0,cloudy,48.95861742424242,7324,14680,35375,2016,10-13,authum,0,13,10
6837,1107,2016-10-14,4.0,cloudy,55.88690153568203,7693,14690,35082,2016,10-14,authum,0,14,10
6838,1136,2016-10-15,4.0,cloudy,64.51100352112678,7550,14827,34829,2016,10-15,authum,1,15,10
6839,939,2016-10-16,4.0,cloudy,69.74110756123537,7556,15177,34474,2016,10-16,authum,1,16,10
6840,1165,2016-10-17,4.0,cloudy,76.46909871244635,7396,15190,34129,2016,10-17,authum,0,17,10
6841,1262,2016-10-18,4.0,cloudy,68.72749603803487,7406,15296,33912,2016,10-18,authum,0,18,10
6842,1127,2016-10-19,4.0,cloudy,61.85403726708075,7399,15308,33740,2016,10-19,authum,0,19,10
6843,1013,2016-10-20,4.0,cloudy,52.249457058242854,7792,15116,33515,2016,10-20,authum,0,20,10
6844,909,2016-10-21,4.0,cloudy,47.64587458745874,7749,15442,33068,2016,10-21,authum,0,21,10
6845,1112,2016-10-22,4.0,cloudy,53.374190647482,7551,15101,32896,2016,10-22,authum,1,22,10
6846,992,2016-10-23,4.0,cloudy,64.3601814516129,7527,15083,32637,2016,10-23,authum,1,23,10
6847,1008,2016-10-24,4.0,cloudy,49.61428571428571,7580,14976,32251,2016,10-24,authum,0,24,10
6848,990,2016-10-25,4.0,cloudy,49.32282828282829,7423,14829,31918,2016,10-25,authum,0,25,10
6849,458,2016-10-26,4.0,cloudy,47.63427947598253,7151,14550,31592,2016,10-26,authum,0,26,10
6850,893,2016-10-27,4.0,cloudy,46.25879059350504,6482,14274,30855,2016,10-27,authum,0,27,10
6851,1160,2016-10-28,4.0,cloudy,57.55112068965518,6362,14111,30544,2016,10-28,authum,0,28,10
6852,1268,2016-10-29,4.0,cloudy,65.46624605678234,6613,14164,31007,2016,10-29,authum,1,29,10
6853,931,2016-10-30,4.0,cloudy,51.591514500537045,6769,14296,31229,2016,10-30,authum,1,30,10
6854,968,2016-10-31,4.0,cloudy,52.648450413223145,6708,14288,31190,2016,10-31,authum,0,31,10
6855,1214,2016-11-01,4.0,cloudy,68.64077429983526,6668,14091,31372,2016,11-01,authum,0,1,11
6856,847,2016-11-02,4.0,cloudy,59.25501770956316,6892,14043,31660,2016,11-02,authum,0,2,11
6857,1167,2016-11-03,4.0,cloudy,55.74858611825192,7281,13763,31448,2016,11-03,authum,0,3,11
6858,1118,2016-11-04,4.0,clear,54.00974955277281,7555,13917,31365,2016,11-04,authum,0,4,11
6859,1051,2016-11-05,4.0,cloudy,60.958325404376794,7513,14126,31164,2016,11-05,authum,1,5,11
6860,1073,2016-11-06,4.0,clear,62.110997204100656,7296,14065,31528,2016,11-06,authum,1,6,11
6861,1019,2016-11-07,4.0,cloudy,55.93797841020609,7438,14146,31351,2016,11-07,authum,0,7,11
6862,953,2016-11-08,4.0,cloudy,55.197691500524684,7489,14157,31240,2016,11-08,authum,0,8,11
6863,922,2016-11-09,4.0,cloudy,49.081019522776565,7228,14120,31094,2016,11-09,authum,0,9,11
6864,945,2016-11-10,4.0,clear,54.75841269841271,7303,14584,30861,2016,11-10,authum,0,10,11
6865,759,2016-11-11,4.0,cloudy,45.99538866930171,7081,14636,30537,2016,11-11,authum,0,11,11
6866,787,2016-11-12,4.0,cloudy,46.71092757306226,6722,14235,30562,2016,11-12,authum,1,12,11
6867,729,2016-11-13,4.0,cloudy,50.50480109739368,6458,13754,30293,2016,11-13,authum,1,13,11
6868,892,2016-11-14,4.0,clear,50.319955156950684,6114,13552,29915,2016,11-14,authum,0,14,11
6869,840,2016-11-15,4.0,cloudy,46.8475,5987,13476,29671,2016,11-15,authum,0,15,11
6870,907,2016-11-16,4.0,cloudy,49.7710033076075,5874,13102,29572,2016,11-16,authum,0,16,11
6871,986,2016-11-17,4.0,cloudy,63.12484787018254,5859,13162,29314,2016,11-17,authum,0,17,11
6872,689,2016-11-18,4.0,cloudy,55.11988388969522,5900,12981,29038,2016,11-18,authum,0,18,11
6873,446,2016-11-19,4.0,cloudy,34.89103139013453,5830,12552,28600,2016,11-19,authum,1,19,11
6874,436,2016-11-20,4.0,cloudy,30.434174311926604,5489,11947,28033,2016,11-20,authum,1,20,11
6875,674,2016-11-21,4.0,cloudy,32.38427299703264,5196,11310,27560,2016,11-21,authum,0,21,11
6876,671,2016-11-22,4.0,cloudy,37.01028315946349,4978,10965,27122,2016,11-22,authum,0,22,11
6877,414,2016-11-23,4.0,rain or snow,42.223188405797096,4809,10683,26801,2016,11-23,authum,0,23,11
6878,237,2016-11-24,4.0,cloudy,38.34472573839663,4316,10175,26207,2016,11-24,authum,0,24,11
6879,302,2016-11-25,4.0,cloudy,38.600331125827815,3567,9467,25454,2016,11-25,authum,0,25,11
6880,428,2016-11-26,4.0,cloudy,41.476401869158884,3180,9010,25298,2016,11-26,authum,1,26,11
6881,426,2016-11-27,4.0,cloudy,39.15892018779342,3162,8651,24833,2016,11-27,authum,1,27,11
6882,422,2016-11-28,4.0,cloudy,47.198341232227484,3152,8348,24099,2016,11-28,authum,0,28,11
6883,782,2016-11-29,4.0,cloudy,50.00780051150896,2900,7878,23253,2016,11-29,authum,0,29,11
6884,619,2016-11-30,4.0,cloudy,36.80258481421647,3011,7820,23104,2016,11-30,authum,0,30,11
6885,641,2016-12-01,4.0,cloudy,38.01544461778471,3216,7532,22755,2016,12-01,winter,0,1,12
6886,685,2016-12-02,4.0,cloudy,36.93401459854015,3620,7187,22182,2016,12-02,winter,0,2,12
6887,432,2016-12-03,4.0,cloudy,32.20671296296297,4003,7183,22020,2016,12-03,winter,1,3,12
6888,214,2016-12-04,4.0,rain or snow,31.892990654205608,4007,7169,21285,2016,12-04,winter,1,4,12
6889,490,2016-12-05,4.0,cloudy,32.040408163265305,3795,6947,20381,2016,12-05,winter,0,5,12
6890,545,2016-12-06,4.0,cloudy,31.684770642201837,3863,6763,19820,2016,12-06,winter,0,6,12
6891,484,2016-12-07,4.0,cloudy,24.31012396694216,3626,6637,19292,2016,12-07,winter,0,7,12
6892,378,2016-12-08,4.0,rain or snow,20.690211640211643,3491,6707,18757,2016,12-08,winter,0,8,12
6893,427,2016-12-09,4.0,cloudy,22.133255269320845,3228,6848,18182,2016,12-09,winter,0,9,12
6894,281,2016-12-10,4.0,cloudy,22.018149466192174,2970,6973,17687,2016,12-10,winter,1,10,12
6895,120,2016-12-11,4.0,rain or snow,29.426666666666666,2819,6826,17023,2016,12-11,winter,1,11,12
6896,268,2016-12-12,4.0,cloudy,17.367537313432837,2725,6520,16384,2016,12-12,winter,0,12,12
6897,261,2016-12-13,4.0,cloudy,11.58888888888889,2503,6366,15865,2016,12-13,winter,0,13,12
6898,231,2016-12-14,4.0,cloudy,11.012987012987013,2219,5845,15397,2016,12-14,winter,0,14,12
6899,216,2016-12-15,4.0,cloudy,3.775462962962962,1966,5457,14736,2016,12-15,winter,0,15,12
6900,213,2016-12-16,4.0,cloudy,16.433333333333334,1804,5032,14112,2016,12-16,winter,0,16,12
6901,140,2016-12-17,4.0,cloudy,20.582142857142856,1590,4560,13418,2016,12-17,winter,1,17,12
6902,81,2016-12-18,4.0,cloudy,3.54320987654321,1449,4268,12572,2016,12-18,winter,1,18,12
6903,157,2016-12-19,4.0,clear,8.602547770700637,1410,4135,11964,2016,12-19,winter,0,19,12
6904,275,2016-12-20,4.0,cloudy,24.02872727272727,1299,3802,11675,2016,12-20,winter,0,20,12
6905,332,2016-12-21,4.0,cloudy,30.47439759036145,1313,3532,11514,2016,12-21,winter,0,21,12
6906,293,2016-12-22,4.0,cloudy,31.44641638225256,1414,3380,11172,2016,12-22,winter,0,22,12
6907,222,2016-12-23,4.0,cloudy,33.59954954954955,1491,3295,10794,2016,12-23,winter,0,23,12
6908,164,2016-12-24,4.0,cloudy,35.61646341463415,1500,3090,10602,2016,12-24,winter,1,24,12
6909,63,2016-12-25,4.0,cloudy,33.599999999999994,1524,2973,10529,2016,12-25,winter,1,25,12
6910,208,2016-12-26,4.0,cloudy,46.48461538461538,1506,2916,10290,2016,12-26,winter,0,26,12
6911,268,2016-12-27,4.0,cloudy,26.16119402985075,1557,2856,10070,2016,12-27,winter,0,27,12
6912,317,2016-12-28,4.0,cloudy,37.55394321766561,1550,2863,9912,2016,12-28,winter,0,28,12
6913,291,2016-12-29,4.0,cloudy,32.3958762886598,1535,2949,9807,2016,12-29,winter,0,29,12
6914,333,2016-12-30,4.0,cloudy,29.776276276276285,1533,3024,9316,2016,12-30,winter,0,30,12
6915,277,2016-12-31,4.0,cloudy,33.70108303249098,1644,3144,9030,2016,12-31,winter,1,31,12
6916,248,2017-01-01,4.0,cloudy,32.896370967741944,1757,3281,8666,2017,01-01,winter,1,1,1
6917,284,2017-01-02,4.0,cloudy,37.9806338028169,1942,3448,8229,2017,01-02,winter,0,2,1
6918,488,2017-01-03,4.0,cloudy,35.64344262295082,2018,3575,8081,2017,01-03,winter,0,3,1
6919,362,2017-01-04,4.0,cloudy,12.626795580110494,2238,3788,8355,2017,01-04,winter,0,4,1
6920,277,2017-01-05,4.0,cloudy,8.564620938628158,2283,3818,8227,2017,01-05,winter,0,5,1
6921,232,2017-01-06,4.0,cloudy,3.5607758620689647,2269,3802,7959,2017,01-06,winter,0,6,1
6922,203,2017-01-07,4.0,cloudy,12.447783251231526,2168,3812,7707,2017,01-07,winter,1,7,1
6923,187,2017-01-08,4.0,cloudy,13.932620320855612,2094,3851,7532,2017,01-08,winter,1,8,1
6924,355,2017-01-09,4.0,cloudy,25.47887323943662,2033,3975,7292,2017,01-09,winter,0,9,1
6925,320,2017-01-10,4.0,cloudy,36.57031250000001,2104,4122,7366,2017,01-10,winter,0,10,1
6926,316,2017-01-11,4.0,cloudy,34.78259493670886,1936,4174,7566,2017,01-11,winter,0,11,1
6927,263,2017-01-12,4.0,cloudy,23.157414448669208,1890,4173,7614,2017,01-12,winter,0,12,1
6928,325,2017-01-13,4.0,cloudy,20.93846153846154,1876,4145,7616,2017,01-13,winter,0,13,1
6929,345,2017-01-14,4.0,cloudy,29.96753623188405,1969,4137,7710,2017,01-14,winter,1,14,1
6930,352,2017-01-15,4.0,cloudy,30.37784090909091,2111,4205,7839,2017,01-15,winter,1,15,1
6931,153,2017-01-16,4.0,rain or snow,34.39019607843138,2276,4309,7978,2017,01-16,winter,0,16,1
6932,440,2017-01-17,4.0,cloudy,36.271590909090904,2074,4178,7991,2017,01-17,winter,0,17,1
6933,533,2017-01-18,4.0,cloudy,34.6031894934334,2194,4130,8350,2017,01-18,winter,0,18,1
6934,344,2017-01-19,4.0,cloudy,37.34127906976745,2411,4301,8726,2017,01-19,winter,0,19,1
6935,430,2017-01-20,4.0,cloudy,40.46651162790697,2492,4368,8795,2017,01-20,winter,0,20,1
6936,730,2017-01-21,4.0,cloudy,53.245753424657536,2597,4566,8893,2017,01-21,winter,1,21,1
6937,398,2017-01-22,4.0,cloudy,43.056783919598,2982,5093,9330,2017,01-22,winter,1,22,1
6938,568,2017-01-23,4.0,cloudy,39.209859154929575,3028,5304,9506,2017,01-23,winter,0,23,1
6939,512,2017-01-24,4.0,cloudy,35.4916015625,3443,5517,9910,2017,01-24,winter,0,24,1
6940,419,2017-01-25,4.0,rain or snow,37.46849642004773,3515,5709,10359,2017,01-25,winter,0,25,1
6941,428,2017-01-26,4.0,cloudy,31.80443925233645,3401,5812,10570,2017,01-26,winter,0,26,1
6942,435,2017-01-27,4.0,cloudy,26.23931034482759,3485,5977,10730,2017,01-27,winter,0,27,1
6943,343,2017-01-28,4.0,cloudy,27.837900874635572,3490,6087,10848,2017,01-28,winter,1,28,1
6944,262,2017-01-29,4.0,rain or snow,26.18320610687023,3103,6085,10900,2017,01-29,winter,1,29,1
6945,394,2017-01-30,4.0,cloudy,26.076903553299488,2967,5995,10829,2017,01-30,winter,0,30,1
6946,477,2017-01-31,4.0,cloudy,36.836058700209634,2793,6236,10946,2017,01-31,winter,0,31,1
6947,505,2017-02-01,4.0,cloudy,31.811287128712873,2758,6273,11175,2017,02-01,winter,0,1,2
6948,398,2017-02-02,4.0,cloudy,18.527638190954775,2844,6245,11396,2017,02-02,winter,0,2,2
6949,377,2017-02-03,4.0,clear,21.03713527851459,2814,6299,11306,2017,02-03,winter,0,3,2
6950,289,2017-02-04,4.0,cloudy,29.156055363321794,2756,6246,11321,2017,02-04,winter,1,4,2
6951,405,2017-02-05,4.0,cloudy,33.70814814814815,2702,5805,11333,2017,02-05,winter,1,5,2
6952,578,2017-02-06,4.0,cloudy,42.55346020761245,2845,5812,11506,2017,02-06,winter,0,6,2
6953,484,2017-02-07,4.0,cloudy,41.307024793388436,3029,5822,11881,2017,02-07,winter,0,7,2
6954,474,2017-02-08,4.0,cloudy,26.08544303797468,3036,5794,12178,2017,02-08,winter,0,8,2
6955,399,2017-02-09,4.0,cloudy,18.8904761904762,3005,5849,12297,2017,02-09,winter,0,9,2
6956,446,2017-02-10,4.0,cloudy,34.45381165919282,3006,5820,12376,2017,02-10,winter,0,10,2
6957,479,2017-02-11,4.0,cloudy,43.071607515657604,3075,5831,12506,2017,02-11,winter,1,11,2
6958,431,2017-02-12,4.0,cloudy,41.21972157772622,3265,5967,12722,2017,02-12,winter,1,12,2
6959,591,2017-02-13,4.0,cloudy,37.17478849407783,3291,6136,12828,2017,02-13,winter,0,13,2
6960,651,2017-02-14,4.0,cloudy,41.39078341013825,3304,6333,13074,2017,02-14,winter,0,14,2
6961,497,2017-02-15,4.0,cloudy,31.09778672032193,3471,6507,13373,2017,02-15,winter,0,15,2
6962,541,2017-02-16,4.0,cloudy,36.377264325323466,3494,6499,13717,2017,02-16,winter,0,16,2
6963,851,2017-02-17,4.0,cloudy,56.3225616921269,3636,6642,13818,2017,02-17,winter,0,17,2
6964,1078,2017-02-18,4.0,cloudy,62.53692022263451,4041,7116,14136,2017,02-18,winter,1,18,2
6965,833,2017-02-19,4.0,cloudy,60.504201680672274,4640,7905,14870,2017,02-19,winter,1,19,2
6966,814,2017-02-20,4.0,cloudy,62.057125307125304,5042,8333,15273,2017,02-20,winter,0,20,2
6967,821,2017-02-21,4.0,cloudy,59.42886723507914,5265,8569,15357,2017,02-21,winter,0,21,2
6968,895,2017-02-22,4.0,clear,61.07463687150838,5435,8906,15780,2017,02-22,winter,0,22,2
6969,534,2017-02-23,4.0,cloudy,44.941198501872655,5833,9327,16107,2017,02-23,winter,0,23,2
6970,416,2017-02-24,4.0,cloudy,38.73870192307693,5826,9462,16129,2017,02-24,winter,0,24,2
6971,266,2017-02-25,4.0,rain or snow,25.883458646616546,5391,9432,16126,2017,02-25,winter,1,25,2
6972,426,2017-02-26,4.0,cloudy,43.44389671361503,4579,9219,15964,2017,02-26,winter,1,26,2
6973,660,2017-02-27,4.0,cloudy,45.07303030303031,4172,9214,15955,2017,02-27,winter,0,27,2
6974,518,2017-02-28,4.0,cloudy,55.4752895752896,4018,9283,16272,2017,02-28,winter,0,28,2
6975,401,2017-03-01,4.0,rain or snow,38.53416458852868,3715,9150,16528,2017,03-01,spring,0,1,3
6976,486,2017-03-02,4.0,cloudy,31.004732510288072,3221,9054,16535,2017,03-02,spring,0,2,3
6977,465,2017-03-03,4.0,cloudy,28.15612903225807,3173,8999,16544,2017,03-03,spring,0,3,3
6978,427,2017-03-04,4.0,cloudy,37.55878220140515,3222,8613,16504,2017,03-04,spring,1,4,3
6979,572,2017-03-05,4.0,cloudy,54.043356643356645,3383,7962,16533,2017,03-05,spring,1,5,3
6980,650,2017-03-06,4.0,cloudy,58.41384615384615,3529,7701,16728,2017,03-06,spring,0,6,3
6981,722,2017-03-07,4.0,cloudy,47.932548476454286,3519,7537,17089,2017,03-07,spring,0,7,3
6982,600,2017-03-08,4.0,cloudy,46.13783333333333,3723,7438,17406,2017,03-08,spring,0,8,3
6983,527,2017-03-09,4.0,cloudy,37.35085388994308,3922,7143,17428,2017,03-09,spring,0,9,3
6984,456,2017-03-10,4.0,cloudy,27.853728070175446,3963,7136,17471,2017,03-10,spring,0,10,3
6985,305,2017-03-11,4.0,cloudy,26.752131147540982,3954,7176,17453,2017,03-11,spring,1,11,3
6986,336,2017-03-12,4.0,cloudy,30.75476190476191,3832,7215,17359,2017,03-12,spring,1,12,3
6987,233,2017-03-13,4.0,rain or snow,29.813733905579394,3596,7125,17249,2017,03-13,spring,0,13,3
6988,191,2017-03-14,4.0,cloudy,23.476439790575924,3179,6698,17003,2017,03-14,spring,0,14,3
6989,325,2017-03-15,4.0,clear,27.14553846153846,2648,6371,16763,2017,03-15,spring,0,15,3
6990,461,2017-03-16,4.0,cloudy,34.509544468546636,2373,6295,16497,2017,03-16,spring,0,16,3
6991,452,2017-03-17,4.0,not clear,42.65663716814159,2307,6270,16307,2017,03-17,spring,0,17,3
6992,476,2017-03-18,4.0,cloudy,41.56764705882354,2303,6257,16262,2017,03-18,spring,1,18,3
6993,489,2017-03-19,4.0,cloudy,47.33844580777096,2474,6306,16197,2017,03-19,spring,1,19,3
6994,571,2017-03-20,4.0,cloudy,46.237127845884416,2627,6223,15835,2017,03-20,spring,0,20,3
6995,633,2017-03-21,4.0,cloudy,42.7349131121643,2965,6144,15328,2017,03-21,spring,0,21,3
6996,526,2017-03-22,4.0,cloudy,32.184980988593146,3407,6055,15128,2017,03-22,spring,0,22,3
6997,578,2017-03-23,4.0,cloudy,43.88910034602075,3608,5981,14840,2017,03-23,spring,0,23,3
6998,782,2017-03-24,4.0,cloudy,65.65984654731457,3725,6032,14597,2017,03-24,spring,0,24,3
6999,237,2017-03-25,4.0,rain or snow,43.45822784810128,4055,6358,14484,2017,03-25,spring,1,25,3
7000,402,2017-03-26,4.0,cloudy,57.713184079602,3816,6290,14187,2017,03-26,spring,1,26,3
7001,515,2017-03-27,4.0,cloudy,46.656504854368926,3729,6356,14173,2017,03-27,spring,0,27,3
7002,627,2017-03-28,4.0,cloudy,43.46985645933014,3673,6638,14422,2017,03-28,spring,0,28,3
7003,500,2017-03-29,4.0,cloudy,42.89959999999999,3667,7074,14623,2017,03-29,spring,0,29,3
7004,301,2017-03-30,4.0,cloudy,42.58803986710964,3641,7249,14463,2017,03-30,spring,0,30,3
7005,430,2017-03-31,4.0,cloudy,39.91511627906976,3364,7089,14246,2017,03-31,spring,0,31,3
7006,680,2017-04-01,4.0,cloudy,52.534264705882336,3012,7067,14275,2017,04-01,spring,1,1,4
7007,604,2017-04-02,4.0,cloudy,54.75281456953642,3455,7271,14469,2017,04-02,spring,1,2,4
7008,436,2017-04-03,4.0,cloudy,49.433256880733936,3657,7386,14608,2017,04-03,spring,0,3,4
7009,679,2017-04-04,4.0,cloudy,50.10117820324005,3578,7251,14617,2017,04-04,spring,0,4,4
7010,145,2017-04-05,4.0,rain or snow,42.91310344827587,3630,7297,14724,2017,04-05,spring,0,5,4
7011,555,2017-04-06,4.0,cloudy,44.634414414414415,3275,6916,14219,2017,04-06,spring,0,6,4
7012,677,2017-04-07,4.0,cloudy,47.09098966026588,3529,6893,14052,2017,04-07,spring,0,7,4
7013,1012,2017-04-08,4.0,cloudy,61.75573122529645,3776,6788,14129,2017,04-08,spring,1,8,4
7014,1026,2017-04-09,4.0,cloudy,71.80838206627679,4108,7563,14614,2017,04-09,spring,1,9,4
7015,542,2017-04-10,4.0,cloudy,61.4959409594096,4530,8187,15184,2017,04-10,spring,0,10,4
7016,726,2017-04-11,4.0,cloudy,49.73787878787879,4636,8214,15421,2017,04-11,spring,0,11,4
7017,809,2017-04-12,4.0,cloudy,47.716687268232384,4683,8313,15811,2017,04-12,spring,0,12,4
7018,547,2017-04-13,4.0,cloudy,52.96837294332722,5347,8622,16387,2017,04-13,spring,0,13,4
7019,777,2017-04-14,4.0,cloudy,60.047104247104244,5339,8868,16743,2017,04-14,spring,0,14,4
7020,1274,2017-04-15,4.0,cloudy,78.0688383045526,5439,9215,17195,2017,04-15,spring,1,15,4
7021,813,2017-04-16,4.0,cloudy,68.0239852398524,5701,9809,18008,2017,04-16,spring,1,16,4
7022,897,2017-04-17,4.0,cloudy,55.976254180602005,5488,10018,18369,2017,04-17,spring,0,17,4
7023,1188,2017-04-18,4.0,cloudy,68.1175925925926,5843,10479,18790,2017,04-18,spring,0,18,4
7024,830,2017-04-19,4.0,cloudy,56.27951807228915,6305,10988,19489,2017,04-19,spring,0,19,4
7025,964,2017-04-20,4.0,cloudy,59.834336099585066,6326,11673,19748,2017,04-20,spring,0,20,4
7026,779,2017-04-21,4.0,cloudy,48.95494223363287,6743,12082,20079,2017,04-21,spring,0,21,4
7027,849,2017-04-22,4.0,cloudy,54.71048292108361,6745,12184,20332,2017,04-22,spring,1,22,4
7028,1210,2017-04-23,4.0,cloudy,65.80148760330577,6320,12021,20603,2017,04-23,spring,1,23,4
7029,987,2017-04-24,4.0,cloudy,61.82056737588653,6717,12205,21031,2017,04-24,spring,0,24,4
7030,1233,2017-04-25,4.0,cloudy,71.66731549067316,6807,12650,21781,2017,04-25,spring,0,25,4
7031,1083,2017-04-26,4.0,cloudy,68.50258541089565,6852,13157,22612,2017,04-26,spring,0,26,4
7032,704,2017-04-27,4.0,cloudy,47.03181818181818,7105,13431,23180,2017,04-27,spring,0,27,4
7033,847,2017-04-28,4.0,cloudy,52.649704840613936,6845,13588,23257,2017,04-28,spring,0,28,4
7034,316,2017-04-29,4.0,cloudy,44.059177215189884,6913,13658,23604,2017,04-29,spring,1,29,4
7035,246,2017-04-30,4.0,rain or snow,44.560162601626025,6380,12700,23619,2017,04-30,spring,1,30,4
7036,542,2017-05-01,4.0,cloudy,51.93671586715868,5416,12133,23435,2017,05-01,spring,0,1,5
7037,765,2017-05-02,4.0,cloudy,46.18104575163399,4971,11778,23297,2017,05-02,spring,0,2,5
7038,948,2017-05-03,4.0,cloudy,50.90622362869199,4503,11355,23458,2017,05-03,spring,0,3,5
7039,839,2017-05-04,4.0,cloudy,49.30631704410011,4368,11473,23970,2017,05-04,spring,0,4,5
7040,803,2017-05-05,4.0,cloudy,53.05591531755915,4503,11348,24130,2017,05-05,spring,0,5,5
7041,756,2017-05-06,4.0,cloudy,53.26904761904761,4459,11372,24788,2017,05-06,spring,1,6,5
7042,704,2017-05-07,4.0,cloudy,51.6497159090909,4899,11279,24989,2017,05-07,spring,1,7,5
7043,810,2017-05-08,4.0,cloudy,48.84617283950617,5357,10773,25016,2017,05-08,spring,0,8,5
7044,740,2017-05-09,4.0,cloudy,53.0168918918919,5625,10596,24814,2017,05-09,spring,0,9,5
7045,693,2017-05-10,4.0,cloudy,57.550793650793636,5600,10103,24528,2017,05-10,spring,0,10,5
7046,1017,2017-05-11,4.0,cloudy,58.68289085545722,5345,9713,24679,2017,05-11,spring,0,11,5
7047,1043,2017-05-12,4.0,cloudy,61.930872483221464,5523,10026,24970,2017,05-12,spring,0,12,5
